name,review,rating
Munchkin Mozart Magic Cube,i work with multiple disabled children and they love this toy. I bought this one for my 6 month old niece and has the most fun trying to figure her colors.,5
Munchkin Mozart Magic Cube,"sound is good, the way the music evolves with diff instruments if you push them is nice, but is waaayy toooo heavy for baby to carry and to push!!",3
Munchkin Mozart Magic Cube,"Great idea, and fun for the baby, but so loud that I have actually wondered whether it is safe for my child\'s hearing. I can hear this toy all the way upstairs, in a totally different part of the house if it is playing in the living room. I have heard it TWO floors up at my parents\' house. It is WAY too loud, and unfortunately there\'s no way to turn it down.",3
Munchkin Mozart Magic Cube,"This is the best purchase I have made thus far for my new grandchild.  She has loved it from the very beginning and her interaction with it as she grows is ever changing and stimulating. She has gone from just looking and listening to it, to pressing the buttons herself and chewing on the ends as a teether and has begun to select the music and instruments on her own. It is an incredibly well designed item and very sturdy as well.This is an excellent choice for a baby gift.",5
Munchkin Mozart Magic Cube,We received this toy as a gift for our baby. Haven\'t used it yet but we had the same trouble with the packaging as everyone else! Pliers work.,4
Munchkin Mozart Magic Cube,"This music cube is a great idea, but unfortunately the sound quality is terrible. The violin doesn\'t sound at all like a violin. Overall it\'s very tinny and hard to listen to.",2
Munchkin Mozart Magic Cube,"I was a little skeptical at first.  But this cube is a lot of fun! There are instruments on each side that can be turned on and off while contributing to the main song.  You can have a piano solo, and then add other instruments on top.  Well built cube, should last a long time!",5
Munchkin Mozart Magic Cube,"I knew this thing wouldnt sound very good, I can accept that. Most all of these kind of toys sound like crap. What gets me is the violin is badly out of tune with the other insturments. Many a sour note. My son holds his ears when it plays all the insturments together. Otherwise its another piece of plastic that makes noise and passes the time. What do you expect for 20 bucks? Want to get your child into music? Get them a harmonica. My son plays all the time and passes on the cube.",1
Munchkin Mozart Magic Cube,my 1 year old son loves turning on and off this music on this toy! its a great product for babies who love music!,5
Munchkin Mozart Magic Cube,"My baby daughter got this as a gift. I thought it sounded terrible and it scared her. I might have hung onto it to see if she would grow into it, if it weren\'t so loud. It\'s so loud, I was worried it would damage her hearing while she was holding it close enough to play with it. I returned it, and bought her aLamaze Mortimer the Moose, which she loves. It makes nice jingling, crinkling, and squeaking sounds.",1
Munchkin Mozart Magic Cube,"This is a baby present we have given to all members of our family when their first child was born. I learned about it when it was first given to one of our grandchildren by a family friend. Our grandson listened to it when he was an infant, turned on the musical components as he learned how to press the sides, and then stood up and conducted music when he grew to toddler age. The children to whom we have given this toy also love it and their parents have been delighted with it.",5
Munchkin Mozart Magic Cube,Bought for my niece.  I blew plenty of time playing with it when it came in even though it was in the box still.  Can\'t wait till she opens it so I can get back to playing with it.Will update after I see how she likes it.,5
Munchkin Mozart Magic Cube,This toy is great! 1 year old Son got it as a gift and really enjoys it. He likes to throw things and has not done any damage to it yet. It has rubber corners so for now my floors are ok too. You can press a side of the cube and it will add a new instrament to the mix without restarting the music. I hate when toys start something new the second your child touches it. This one dosn\'t stop until the song is done unless you touch each instrament playing a 2nd time to turn it off. Love Love LoveOnly down side is the flute and violin sound a lot like eachother.,5
Munchkin Mozart Magic Cube,"I purchased this for my special needs grandson who is 4. He loves toys that light up and make sound. It is difficult to find ones that he can easily operate and manipulate with his limited abilities. This fits his needs perfectly.The quality is very good, and I got a good price on it. Product is durable, so when he drops it from his wheelchair, it\'s not a big deal. I would highly recommend this toy for small children and older special needs children.",5
Munchkin Mozart Magic Cube,"Yep, we\'re on our third grandchild, second Mozart cube.  This is the best toy in the world.",5
Munchkin Mozart Magic Cube,,5
Munchkin Mozart Magic Cube,"My daughter got this for Christmas when she was about 6 mos old.  She rarely ever plays with it.  She was slightly amused with this toy for a month or two.  She never plays with it now.  When she did show interest in it, it only lasted a few moments.  The music does get a little annoying because my daughter liked it when all instruments would play at the same time.  Nothing special about this toy and it\'s loud.  Would not recommend.",2
